<肖申克的救赎>
朱利安·沃洛辛 Julian Voloshin,演员 Actor (饰 Sam Roth),教父2,教父(电视剧重剪版),迈阿密风云
朱塞佩·西拉托 Giuseppe Sillato,演员 Actor (饰 Don Ciccio),教父2
</教父2>
<狮子王>
乔纳森·泰勒·托马斯 Jonathan Taylor Thomas,配音 Voice (配 Young Simba),狮子王,百变狸猫,辛普森一家  第一季
马修·布罗德里克 Matthew Broderick,配音 Voice (配 Simba),狮子王,海边的曼彻斯特,瑞克和莫蒂 第四季
杰瑞米·艾恩斯 Jeremy Irons,配音 Voice (配 Scar),狮子王,扎克·施奈德版正义联盟,正义联盟
詹姆斯·厄尔·琼斯 James Earl Jones,配音 Voice (配 Mufasa),狮子王,狮子王,星球大战外传：侠盗一号
莫伊拉·凯利 Moira Kelly,配音 Voice (配 Nala),狮子王,狮子王2：辛巴的荣耀,狮子王3
内森·连恩 Nathan Lane,配音 Voice (配 Timon),狮子王,玩具总动员,精灵鼠小弟
尼基塔·卡兰姆 Niketa Calame,配音 Voice (配 Young Nala                                (voice)),狮子王,节奏王国,Moments
埃林·萨贝拉 Ernie Sabella,配音 Voice (配 Pumbaa),狮子王,玩具总动员,狮子王2：辛巴的荣耀
乌比·戈德堡 Whoopi Goldberg,配音 Voice (配 Shenzi),狮子王,玩具总动员3,人鬼情未了
罗温·艾金森 Rowan Atkinson,配音 Voice (配 Zazu),狮子王,真爱至上,憨豆的黄金周
李韫慧 Yunhui Li,配音 Voice,狮子王,聪明的一休,战神金刚
Laura Williams Laura Williams,演员 Actor/Actress (饰 Young Nala),狮子王,黑白双雄
切奇·马林 Cheech Marin,配音 Voice (配 Banzai),寻梦环游记,狮子王,赛车总动员
埃文·绍塞多 Evan Saucedo,配音 Voice (配 Young Simba (segment &#34;Morning Report&#34;) (singing voice)),狮子王,寻人密探组 第一季,雪山镇 第一季
罗伯特·吉尔劳姆 Robert Guillaume,配音 Voice (配 Rafiki),狮子王,大鱼,狮子王2：辛巴的荣耀
玛奇·辛克莱 Madge Sinclair,配音 Voice (配 Sarabi),狮子王,美国之旅,魔界奇谭 第一季
</狮子王>
<辩护人>
宋康昊 Kang-ho Song,演员 Actor (饰 宋佑硕),寄生虫,杀人回忆,辩护人
金英爱 Yeong-ae Kim,演员 Actress (饰 崔顺爱),辩护人,杀了我治愈我,拥抱太阳的月亮
吴达洙 Dal-su Oh,演员 Actor (饰 朴冬豪),辩护人,7号房的礼物,老男孩
郭度沅 Do-Won Kwak,演员 Actor/Actress (饰 车东英),辩护人,黄海,孤胆特工
任时完 Si-wan Yim,演员 Actor (饰 朴镇宇),辩护人,请回答1997,他人即地狱
宋永彰 Young-chang Song,演员 Actor (饰 法官),辩护人,孤胆特工,蒙太奇
郑元中 Won-jung Jeong,演员 Actor (饰 金常弼),请回答1988,辩护人,继承者们
赵敏基 Min-Ki Cho,演员 Actor (饰 姜炯哲),辩护人,步步惊心：丽,创可贴
李杭娜 Hang-na Lee,演员 Actress (饰 秀京),辩护人,文森佐,火车
李星民 Sung-min Lee,演员 Actor (饰 李允泽),辩护人,特工,南山的部长们
车光洙 Kwang-soo Cha,演员 Actor (饰 朴炳浩),辩护人,W-两个世界,那个男人的记忆法
韩基重 Ki-jung Han,演员 Actor (饰 李兴基),辩护人,迷雾,协商
沈熙燮 Hee-seop Sim,演员 Actor (饰 尹尚柱),辩护人,暗杀,铁雨2：首脑峰会
赵莞基 Wan-gi Jo,演员 Actor (饰 基雄),辩护人,窥探,我能说
李姃垠 Jung-eun Lee,演员 Actress (饰 公寓主人),寄生虫,辩护人,举重妖精金福珠
朴成根 Sung-geun Park,演员 Actor (饰 书记员),辩护人,秘密森林,南山的部长们
郑俊元 Joon-won Jeong,演员 Actor (饰 朴镇宇(童年)),辩护人,治愈者,城市猎人
李真熙 Lee Jin-hee,演员 Actress,辩护人,只有你,恶鬼
朴修荣 Park Soo-young,演员 Actor (饰 严泰南),辩护人,匹诺曹,我的大叔
李率求 Seol-goo Lee,演员 Actor/Actress,辩护人,听见你的声音,看见恶魔
张利雨 Jang Liu,演员 Actress (饰 夜校学生),辩护人,朝我心脏开枪,瑜伽学院
权五镇 Kwon Oh-jin,演员 Actor,辩护人,奶酪陷阱,海云台
崔正贤 Jung Hyun Choi,演员 Actor/Actress (饰 警察),恐怖直播,辩护人,流感
薛昌熙 Chang-hee Seol,演员 Actor (饰 记者),辩护人,流感,信号
杨明宪 Yang Myeong-heon,演员 Actor (饰 检察官),辩护人,流感,密探
黄健 황건,演员 Actor/Actress (饰 柳贞赫),辩护人,搞笑一家人,寻找金钟旭
曹善默 Sun-mook Jo,演员 Actor,辩护人,我的野蛮女友,许三观
刘河福 Ha-bok Yoo,演员 Actor (饰 国防安全司令部上校),辩护人,信号,黄海
杨道贤 Do-hyeon Yang,演员 Actor (饰 检察官),辩护人,流感,人狼
全光镇 Kwang-jin Jeon,演员 Actor,辩护人,机智医生生活,机智医生生活 第二季
申承勇 Seung-yong Sin,演员 Actor,辩护人,只是相爱的关系,母亲
车恩在 Eun-jae Cha,演员 Actress (饰 미스문),辩护人,结婚礼服,密阳
金佳英 Kim Ga Young,演员 Actress (饰 受害人家属5),辩护人,信号,我的大叔
李善熙 Seon-hee Lee,演员 Actress (饰 夜校学生1),辩护人,哭声,那年，我们的夏天
</辩护人>
<饮食男女>
郎雄 Sihung Lung,演员 Actor (饰 Chu),饮食男女,卧虎藏龙,喜宴
杨贵媚 Kuei-Mei Yang,演员 Actress (饰 朱家珍),饮食男女,爱,双瞳
吴倩莲 Chien-lien Wu,演员 Actress (饰 朱家倩),饮食男女,赌神2,天若有情
王渝文 Yu-Wen Wang,演员 Actor/Actress (饰 朱家宁),饮食男女,将爱情进行到底,杨门女将
张艾嘉 Sylvia Chang,演员 Actress (饰 锦荣),饮食男女,后来的我们,山河故人
归亚蕾 Ya-lei Kuei,演员 Actress (饰 梁伯母),饮食男女,重返20岁,喜宴
赵文瑄 Winston Chao,演员 Actor (饰 李凯),飞驰人生,扬名立万,饮食男女
陈昭荣 Aaron Chen,演员 Actor (饰 国伦),饮食男女,牯岭街少年杀人事件,爱情万岁
陈捷文 Chit-Man Chan,演员 Actor (饰 雷蒙),饮食男女,推手,黑白道
卢金城 Willing Lu,演员 Actor (饰 周明道),饮食男女,逗阵儿,恶月
唐语谦 Yu-Chien Tang,演员 Actor/Actress (饰 珊珊),饮食男女
洪其德 Chi-Der Hong,演员 Actor/Actress (饰 家珍的学生),饮食男女,爱上小男人,情人的眼淚
王瑞 Shui Wang,演员 Actor (饰 老温),饮食男女,黑金,侠女
杜满生 Man Sheng Tu,演员 Actor/Actress (饰 餐厅经理),饮食男女,包青天,霹雳游侠 第一季
王玨 George Wang,演员 Actor (饰 航空公司经理),饮食男女,一代宗师,近在咫尺的爱恋
陈妤 Yu Chen,演员 Actress (饰 小芝芝),饮食男女,天浴
左正芬 Cheng-Fen Tso,演员 Actress (饰 温蒂汉堡经理),饮食男女
许敬民 Gin-Ming Hsu,演员 Actor (饰 蔡组长),饮食男女
聂卓晶 Cho-Gin Nei,演员 Actress (饰 航空公司秘书),饮食男女
丁仲 Chung Ting,演员 Actor (饰 牧师),饮食男女,新西厢记,小雨之歌
</饮食男女>
<搏击俱乐部>
爱德华·诺顿 Edward Norton,演员 Actor (饰 The Narrator),布达佩斯大饭店,搏击俱乐部,阿丽塔：战斗天使
布拉德·皮特 Brad Pitt,演员 Actor (饰 Tyler Durden),本杰明·巴顿奇事,七宗罪,搏击俱乐部
海伦娜·伯翰·卡特 Helena Bonham Carter,演员 Actor/Actress (饰 Marla Singer),搏击俱乐部,哈利·波特与死亡圣器(下),国王的演讲
扎克·格雷尼尔 Zach Grenier,演员 Actor (饰 Richard Chesler),搏击俱乐部,十二宫,神奇四侠2
米特·洛夫 Meat Loaf,演员 Actor (饰 Robert &#39;Bob&#39; Paulsen),搏击俱乐部,洛基恐怖秀,恐怖大师 第一季
杰瑞德·莱托 Jared Leto,演员 Actor (饰 Angel Face),搏击俱乐部,银翼杀手2049,达拉斯买家俱乐部
艾恩·贝利 Eion Bailey,演员 Actor (饰 Ricky),搏击俱乐部,兄弟连,艾米丽在巴黎 第一季
里奇蒙德·阿奎特 Richmond Arquette,演员 Actor (饰 Intern),搏击俱乐部,越狱 第一季,十二宫
乔治·马奎尔 George Maguire,演员 Actor (饰 Group Leader),当幸福来敲门,搏击俱乐部,心理游戏
保罗·卡拉夫特斯 Paul Carafotes,"演员 Actor (饰 Salvator, Winking Bartender)",搏击俱乐部,心灵猎人 第一季,曼克
Tyrone R. Livingston Tyrone R. Livingston,演员 Actor/Actress (饰 Banquet Speaker),搏击俱乐部,坐在门口的幽灵,Nikita Blues
劳伦·桑切斯 Lauren Sanchez,演员 Actress (饰 Channel 4 Reporter),搏击俱乐部,后天,神奇四侠
马特·温斯顿 Matt Winston,演员 Actor (饰 Seminary Student),搏击俱乐部,人工智能,阳光小美女
斯图尔特·布拉姆博格 Stuart Blumberg,演员 Actor (饰 Car Salesman),搏击俱乐部,邻家女优,孩子们都很好
Scotch Ellis Loring Scotch Ellis Loring,演员 Actor (饰 Bruised Bar Patron #2),搏击俱乐部,香草的天空,绝望主妇 第四季
Andi Carnick Andi Carnick,演员 Actor/Actress (饰 Hotel Desk Clerk),搏击俱乐部,西蒙妮,超感神探 第六季
Markus Redmond Markus Redmond,演员 Actor/Actress (饰 Detective Kevin),搏击俱乐部,丑小鸭,暗黑天使 第一季
大卫·安德鲁斯 David Andrews,演员 Actor,搏击俱乐部,僵尸世界大战,终结者3
布拉德·雅各布维茨 Brad Jacobowitz,演员 Actor,盗梦空间,阿凡达,辛德勒的名单
以斯拉·巴兹顿 Ezra Buzzington,演员 Actor,搏击俱乐部,造梦之家,起死回生
迈克尔·肖姆斯·维尔斯 Michael Shamus Wiles,演员 Actor,搏击俱乐部,变形金刚,人工智能
卡尔·西阿法里奥 Carl Ciarfalio,演员 Actor (饰 Lou&#39;s Body Guard),搏击俱乐部,空中监狱,天生杀人狂
鲍勃·斯蒂芬森 Bob Stephenson,演员 Actor (饰 Airport Security Officer),搏击俱乐部,变形金刚,伯德小姐
欧根妮·邦杜兰特 Eugenie Bondurant,演员 Actress (饰 Weeping Woman),搏击俱乐部,招魂3,暗夜狼人
凯文·斯科特·麦克 Kevin Scott Mack,演员 Actor/Actress (饰 Passenger Clutching Armrest),搏击俱乐部,美丽心灵,大鱼
埃文·米兰德 Evan Mirand,演员 Actor (饰 Steph),搏击俱乐部,绝命反击,醋海风波
Bennie Moore Bennie Moore,演员 Actor/Actress (饰 Bus Driver with Broken Nose),搏击俱乐部,全面回忆,1号通缉令
乔伊·比索奈特 Joel Bissonnette ,演员 Actor (饰 Food Court Maitre D&#39;),搏击俱乐部,惊天核网,24小时  第八季
克里斯蒂娜·卡伯特 Christina Cabot,演员 Actress (饰 Group Leader),搏击俱乐部,无敌浩克,月亮上的男人
大卫·李·史密斯 David Lee Smith,演员 Actor (饰 Walter),搏击俱乐部,这个男人来自地球,十二宫
霍特·麦克卡兰尼 Holt McCallany,演员 Actor (饰 The Mechanic),搏击俱乐部,萨利机长,正义联盟
</搏击俱乐部>
<本杰明·巴顿奇事>
凯特·布兰切特 Cate Blanchett,演员 Actress (饰 Daisy),本杰明·巴顿奇事,指环王1：护戒使者,指环王3：王者无敌
布拉德·皮特 Brad Pitt,演员 Actor (饰 Benjamin Button),本杰明·巴顿奇事,七宗罪,搏击俱乐部
朱莉娅·奥蒙德 Julia Ormond,演员 Actress (饰 Caroline),本杰明·巴顿奇事,燃情岁月,自闭历程
芳妮·A·钱勃丝 Faune A. Chambers,演员 Actress (饰 Dorothy Baker),本杰明·巴顿奇事,小姐好白,豪斯医生  第五季
伊莱亚斯·科泰斯 Elias Koteas,演员 Actor (饰 Monsieur Gateau),本杰明·巴顿奇事,禁闭岛,千钧一发
杰森·弗莱明 Jason Flemyng,演员 Actor (饰 Thomas Button),本杰明·巴顿奇事,两杆大烟枪,X战警：第一战
大卫·詹森 David Jensen,演员 Actor (饰 Doctor at Benjamin&#39;s Birth),本杰明·巴顿奇事,迷雾,环形使者
蒂尔达·斯文顿 Tilda Swinton,演员 Actress (饰 Elizabeth Abbott),复仇者联盟4：终局之战,本杰明·巴顿奇事,布达佩斯大饭店
艾丽·范宁 Elle Fanning,演员 Actress (饰 Daisy Age 7),龙猫,本杰明·巴顿奇事,我是山姆
乔安娜·塞勒 Joeanna Sayler,演员 Actress (饰 Caroline Button),本杰明·巴顿奇事
乔什·斯图沃特 Josh Stewart,演员 Actor (饰 Pleasant Curtis),星际穿越,本杰明·巴顿奇事,蝙蝠侠：黑暗骑士崛起
丹尼·文森 Danny Vinson,演员 Actor (饰 Priest Giving Last Rites),本杰明·巴顿奇事,与歌同行,最长的旅程
塔拉吉·P·汉森 Taraji P. Henson,演员 Actress (饰 Queenie),本杰明·巴顿奇事,无敌破坏王2：大闹互联网,隐藏人物
马赫沙拉·阿里 Mahershala Ali,演员 Actor (饰 Tizzy),绿皮书,本杰明·巴顿奇事,蜘蛛侠：平行宇宙
菲奥娜·黑尔 Fiona Hale,演员 Actress (饰 Mrs. Hollister),本杰明·巴顿奇事,七磅,绝望主妇 第一季
唐娜·杜普兰提尔 Donna Duplantier,演员 Actress (饰 Blanche Devereux),本杰明·巴顿奇事,达拉斯买家俱乐部,忌日快乐
兰斯·E·尼克尔斯 Lance E. Nichols,演员 Actor (饰 Preacher),本杰明·巴顿奇事,机械师,K星异客
特德·曼森 Ted Manson,演员 Actor (饰 Mr. Daws),本杰明·巴顿奇事,伊丽莎白镇,失控陪审团
克莱·卡伦 Clay Cullen,演员 Actor (饰 Young Mr. Daws),本杰明·巴顿奇事,刀锋战士3,致命紫罗兰
菲利斯·萨莫维尔 Phyllis Somerville,演员 Actress (饰 Grandma Fuller),本杰明·巴顿奇事,纸牌屋 第一季,东城梦魇
杰瑞德·哈里斯 Jared Harris,演员 Actor (饰 Captain Mike),本杰明·巴顿奇事,切尔诺贝利,生化危机2：启示录
麦迪逊·贝蒂 Madisen Beaty,演员 Actress (饰 Daisy Age 10),本杰明·巴顿奇事,好莱坞往事,大师
汤姆·埃沃雷特 Tom Everett,演员 Actor (饰 Benjamin 1935-37),本杰明·巴顿奇事,变形金刚,珍珠港
克里斯托弗·马克斯韦尔 Christopher Maxwell,演员 Actor (饰 Rick Brody),本杰明·巴顿奇事,恋爱时代 第一季,加勒比海盗：规则的童话
伊利亚·沃里克 Ilia Volok,演员 Actor (饰 Russian Interpreter),本杰明·巴顿奇事,碟中谍4,双子杀手
马莱丽·格雷迪 Malerie Grady,演员 Actress,本杰明·巴顿奇事,洛基 第一季,名扬四海
瓦莱斯卡·米勒 Valeska Miller,演员 Actress (饰 芭蕾舞演员),本杰明·巴顿奇事,奇幻心旅,犯罪现场调查：纽约 第九季
艾德里安·阿马斯 Adrian Armas,演员 Actor (饰 David),本杰明·巴顿奇事,洋葱电影,女孩梦三十
希洛·朱莉-皮特 Shiloh Jolie-Pitt,演员 Actress (饰 Caroline as Baby),本杰明·巴顿奇事,功夫熊猫3
维布尔·弗利茨杰拉德 Wilbur Fitzgerald,演员 Actor (饰 TV Reporter),本杰明·巴顿奇事,萨利机长,饥饿游戏2：星火燎原
艾玛·德吉斯泰德特 Emma Degerstedt,演员 Actress (饰 Ballet Dancer),本杰明·巴顿奇事,生活大爆炸  第一季,神探阿蒙 第一季
钱德勒·坎特布瑞 Chandler Canterbury,演员 Actor (饰 Benjamin Age 8),本杰明·巴顿奇事,神秘代码,犯罪心理  第三季
大卫·詹森 David Jensen,演员 Actor,本杰明·巴顿奇事,异种,克莉丝堤：杀人网站
</本杰明·巴顿奇事>
<美丽心灵>
罗素·克劳 Russell Crowe,演员 Actor (饰 John Nash),美丽心灵,悲惨世界,扎克·施奈德版正义联盟
艾德·哈里斯 Ed Harris,演员 Actor/Actress (饰 Parcher),楚门的世界,美丽心灵,雪国列车
詹妮弗·康纳利 Jennifer Connelly,演员 Actress (饰 Alicia Nash),美丽心灵,阿丽塔：战斗天使,蜘蛛侠：英雄归来
克里斯托弗·普卢默 Christopher Plummer,演员 Actor (饰 Dr. Rosen),飞屋环游记,利刃出鞘,美丽心灵
保罗·贝坦尼 Paul Bettany,演员 Actor (饰 Charles),美丽心灵,复仇者联盟3：无限战争,复仇者联盟
亚当·戈德堡 Adam Goldberg,演员 Actor (饰 Sol),美丽心灵,爱在黎明破晓前,拯救大兵瑞恩
乔什·卢卡斯 Josh Lucas,演员 Actor/Actress (饰 Hansen),美丽心灵,极速车王,绿巨人浩克
安东尼·拉普 Anthony Rapp,演员 Actor (饰 Bender),美丽心灵,龙卷风,另一个女人
贾森·加里-斯坦福德 Jason Gray-Stanford,演员 Actor (饰 Ainsley),美丽心灵,黑袍纠察队 第二季,父辈的旗帜
贾德·赫希 Judd Hirsch,演员 Actor (饰 Helinger),美丽心灵,独立日,独立日2：卷土重来
奥斯汀·潘德尔顿 Austin Pendleton,演员 Actor/Actress (饰 Thomas King),美丽心灵,海底总动员,疑犯追踪  第一季
薇薇·卡登尼 Vivien Cardone,演员 Actress (饰 Marcee),美丽心灵,雪山镇 第一季,法律与秩序：犯罪倾向 第一季
吉莉·西蒙 Jillie Simon,演员 Actress (饰 Bar Co-Ed),美丽心灵,热血大叔摇滚乐队,伤心王子
维克多·斯坦巴赫 Victor Steinbach,演员 Actor (饰 Professor Horner),美丽心灵
坦娅·克拉克 Tanya Clarke,演员 Actress (饰 Becky),美丽心灵,重生男人,黑吃黑 第三季
罗伊·辛尼斯 Roy Thinnes,演员 Actor (饰 Governor),美丽心灵,X档案 第一季,黑道家族 第一季
谢丽尔·霍华德 Cheryl Howard,演员 Actress (饰 Harvard Administrator),美丽心灵,达·芬奇密码,天使与魔鬼
兰斯·霍华德 Rance Howard,演员 Actor (饰 White-Haired Patient),美丽心灵,独立日,天使与魔鬼
简·詹金斯 Jane Jenkins,演员 Actress (饰 Code-Red Nurse),美丽心灵,变形金刚,达·芬奇密码
乔什·帕斯 Josh Pais,演员 Actor (饰 Princeton Professor),小丑,美丽心灵,超脱
瓦伦蒂娜·卡迪纳利 Valentina Cardinalli,演员 Actress (饰 Joyce),美丽心灵,通往埃文利之路 第一季,政治正确的你
蒂格尔·F·伯格里 Teagle F. Bougere,演员 Actor/Actress (饰 Young Professor),美丽心灵,选美皇后,Good Friday
迈克尔·埃斯佩尔 Michael Esper,演员 Actor (饰 Young John Nash Jr.),美丽心灵,弗兰西丝·哈,疑犯追踪 第三季
艾米·瓦尔兹 Amy Walz,演员 Actress (饰 Blond in Bar),美丽心灵
小艾德.朱普 Ed Jupp Jr.,演员 Actor (饰 Pen Ceremony Professor),美丽心灵,法律与秩序 第一季,穿梭阴阳界
卡拉·奥奇格罗索 Carla Occhiogrosso,演员 Actress (饰 Princeton Student),美丽心灵,裂痕 第一季,城市守护者第三梯队 第一季
斯特里奥·萨万特 Stelio Savante,演员 Actor (饰 Technician),美丽心灵,疑犯追踪 第三季,成事在人
迈克尔·阿伯特 Michael Abbott Jr.,演员 Actor (饰 Princeton Library Tutor),美丽心灵,花月杀手,夜魔侠 第一季
雷吉·奥斯汀 Reggie Austin,演员 Actor/Actress (饰 Pen Ceremony Professor),美丽心灵,绝望主妇 第七季,识骨寻踪 第一季
凯德·比特纳 Cade Bittner,演员 Actor (饰 Harvard Student),美丽心灵
理查·布莱恩特 Rich Bryant,演员 Actor (饰 College Student),美丽心灵,极限特工2,情归阿拉巴马
丹·陈 Dan Chen,演员 Actor (饰 Nobel Prize Ceremony Guest),美丽心灵,黑道家族 第一季,八年级
